    WAVE        YPOS          DISPERSION  SLIT WIDTH RESOLUTION
    (nm)        (mm)          (nm/pix)    (pix)
222.0000	11.067	0.029	2.0000	3827.586207
223.0000	11.411	0.029	2.0000	3844.827586
224.0000	11.756	0.029	2.0000	3862.068966
225.0000	12.100	0.029	2.0000	3879.310345
226.0000	12.445	0.0291	2.0000	3883.161512
227.0000	12.789	0.0291	2.0000	3900.343643
228.0000	13.133	0.0291	2.0000	3917.525773
229.0000	13.477	0.0291	2.0000	3934.707904
230.0000	13.821	0.0291	2.0000	3951.890034
231.0000	14.164	0.0291	2.0000	3969.072165
232.0000	14.508	0.0291	2.0000	3986.254296
233.0000	14.851	0.0291	2.0000	4003.436426
234.0000	15.195	0.0291	2.0000	4020.618557
235.0000	15.538	0.0291	2.0000	4037.800687
236.0000	15.881	0.0292	2.0000	4041.09589
237.0000	16.224	0.0292	2.0000	4058.219178
238.0000	16.567	0.0292	2.0000	4075.342466
239.0000	16.910	0.0292	2.0000	4092.465753
240.0000	17.252	0.0292	2.0000	4109.589041
241.0000	17.595	0.0292	2.0000	4126.712329
242.0000	17.937	0.0292	2.0000	4143.835616
243.0000	18.280	0.0292	2.0000	4160.958904
244.0000	18.622	0.0292	2.0000	4178.082192
245.0000	18.964	0.0292	2.0000	4195.205479
246.0000	19.306	0.0293	2.0000	4197.952218
247.0000	19.648	0.0293	2.0000	4215.017065
248.0000	19.989	0.0293	2.0000	4232.081911
249.0000	20.331	0.0293	2.0000	4249.146758
250.0000	20.672	0.0293	2.0000	4266.211604
251.0000	21.013	0.0293	2.0000	4283.276451
252.0000	21.355	0.0293	2.0000	4300.341297
253.0000	21.696	0.0293	2.0000	4317.406143
254.0000	22.037	0.0293	2.0000	4334.47099
255.0000	22.377	0.0294	2.0000	4336.734694
256.0000	22.718	0.0294	2.0000	4353.741497
257.0000	23.059	0.0294	2.0000	4370.748299
258.0000	23.399	0.0294	2.0000	4387.755102
259.0000	23.739	0.0294	2.0000	4404.761905
260.0000	24.079	0.0294	2.0000	4421.768707
261.0000	24.419	0.0294	2.0000	4438.77551
262.0000	24.759	0.0294	2.0000	4455.782313
263.0000	25.099	0.0294	2.0000	4472.789116
264.0000	25.438	0.0295	2.0000	4474.576271
265.0000	25.778	0.0295	2.0000	4491.525424
266.0000	26.117	0.0295	2.0000	4508.474576
267.0000	26.456	0.0295	2.0000	4525.423729
268.0000	26.795	0.0295	2.0000	4542.372881
269.0000	27.134	0.0295	2.0000	4559.322034
270.0000	27.473	0.0295	2.0000	4576.271186
271.0000	27.812	0.0295	2.0000	4593.220339
272.0000	28.150	0.0296	2.0000	4594.594595
273.0000	28.489	0.0296	2.0000	4611.486486
274.0000	28.827	0.0296	2.0000	4628.378378
275.0000	29.165	0.0296	2.0000	4645.27027
276.0000	29.503	0.0296	2.0000	4662.162162
277.0000	29.840	0.0296	2.0000	4679.054054
278.0000	30.178	0.0296	2.0000	4695.945946
279.0000	30.516	0.0296	2.0000	4712.837838
280.0000	30.853	0.0297	2.0000	4713.804714
281.0000	31.190	0.0297	2.0000	4730.639731
282.0000	31.527	0.0297	2.0000	4747.474747
283.0000	31.864	0.0297	2.0000	4764.309764
284.0000	32.201	0.0297	2.0000	4781.144781
285.0000	32.537	0.0297	2.0000	4797.979798
286.0000	32.874	0.0297	2.0000	4814.814815
287.0000	33.210	0.0297	2.0000	4831.649832
288.0000	33.546	0.0298	2.0000	4832.214765
289.0000	33.882	0.0298	2.0000	4848.993289
290.0000	34.218	0.0298	2.0000	4865.771812
291.0000	34.554	0.0298	2.0000	4882.550336
292.0000	34.889	0.0298	2.0000	4899.328859
293.0000	35.225	0.0298	2.0000	4916.107383
294.0000	35.560	0.0298	2.0000	4932.885906
295.0000	35.895	0.0299	2.0000	4933.110368
296.0000	36.230	0.0299	2.0000	4949.832776
297.0000	36.565	0.0299	2.0000	4966.555184
298.0000	36.899	0.0299	2.0000	4983.277592
299.0000	37.234	0.0299	2.0000	5000
300.0000	37.568	0.0299	2.0000	5016.722408
301.0000	37.902	0.0299	2.0000	5033.444816
302.0000	38.236	0.03	2.0000	5033.333333
303.0000	38.570	0.03	2.0000	5050
304.0000	38.904	0.03	2.0000	5066.666667
305.0000	39.237	0.03	2.0000	5083.333333
306.0000	39.570	0.03	2.0000	5100
307.0000	39.903	0.03	2.0000	5116.666667
308.0000	40.236	0.03	2.0000	5133.333333
309.0000	40.569	0.0301	2.0000	5132.890365
310.0000	40.902	0.0301	2.0000	5149.501661
311.0000	41.234	0.0301	2.0000	5166.112957
312.0000	41.567	0.0301	2.0000	5182.724252
313.0000	41.899	0.0301	2.0000	5199.335548
314.0000	42.231	0.0301	2.0000	5215.946844
315.0000	42.562	0.0302	2.0000	5215.231788
316.0000	42.894	0.0302	2.0000	5231.788079
317.0000	43.225	0.0302	2.0000	5248.344371
318.0000	43.557	0.0302	2.0000	5264.900662
319.0000	43.888	0.0302	2.0000	5281.456954
320.0000	44.219	0.0302	2.0000	5298.013245
321.0000	44.549	0.0303	2.0000	5297.029703
322.0000	44.880	0.0303	2.0000	5313.531353
323.0000	45.210	0.0303	2.0000	5330.033003
324.0000	45.540	0.0303	2.0000	5346.534653
325.0000	45.870	0.0303	2.0000	5363.036304
326.0000	46.200	0.0303	2.0000	5379.537954
327.0000	46.530	0.0304	2.0000	5378.289474
328.0000	46.859	0.0304	2.0000	5394.736842
329.0000	47.189	0.0304	2.0000	5411.184211
330.0000	47.518	0.0304	2.0000	5427.631579
331.0000	47.847	0.0304	2.0000	5444.078947
332.0000	48.175	0.0304	2.0000	5460.526316
333.0000	48.504	0.0305	2.0000	5459.016393
334.0000	48.832	0.0305	2.0000	5475.409836
335.0000	49.160	0.0305	2.0000	5491.803279
336.0000	49.488	0.0305	2.0000	5508.196721
337.0000	49.816	0.0305	2.0000	5524.590164
338.0000	50.143	0.0305	2.0000	5540.983607
339.0000	50.471	0.0306	2.0000	5539.215686
340.0000	50.798	0.0306	2.0000	5555.555556
341.0000	51.125	0.0306	2.0000	5571.895425
342.0000	51.452	0.0306	2.0000	5588.235294
343.0000	51.778	0.0306	2.0000	5604.575163
344.0000	52.105	0.0307	2.0000	5602.605863
345.0000	52.431	0.0307	2.0000	5618.892508
346.0000	52.757	0.0307	2.0000	5635.179153
347.0000	53.083	0.0307	2.0000	5651.465798
348.0000	53.408	0.0307	2.0000	5667.752443
349.0000	53.733	0.0308	2.0000	5665.584416
350.0000	54.059	0.0308	2.0000	5681.818182
351.0000	54.383	0.0308	2.0000	5698.051948
352.0000	54.708	0.0308	2.0000	5714.285714
353.0000	55.033	0.0308	2.0000	5730.519481
354.0000	55.357	0.0309	2.0000	5728.15534
355.0000	55.681	0.0309	2.0000	5744.33657
